ID,trading_pair,signal_time,leverage,price,quantity,position_after_trade,is_close,margin_snapshot,base_asset,quote_asset,trade_direction,abs_quantity,trade_value_usdt,position_value_usdt
1402559,XRP/USDT:USDT,2025-08-02 15:31:15.189000+00:00,10,2.8648,872.9999999999999,1732.6,False,58121.71970694,XRP,USDT,LONG,872.9999999999999,2500.9703999999997,4963.552479999999
1403738,XRP/USDT:USDT,2025-08-02 16:32:47.112000+00:00,10,2.81958393,886.9000000000001,2619.5,False,58032.06095079,XRP,USDT,LONG,886.9000000000001,2500.688987517,7385.9001046349995
1404582,XRP/USDT:USDT,2025-08-02 17:15:03.249000+00:00,10,2.8572,-2619.5,0.0,True,58032.06095079,XRP,USDT,SHORT,2619.5,7484.4354,0.0
1410795,XRP/USDT:USDT,2025-08-03 00:38:04.808000+00:00,10,2.7289,328.9,328.9,False,58117.92707743,XRP,USDT,LONG,328.9,897.5352099999999,897.5352099999999
1411128,XRP/USDT:USDT,2025-08-03 00:45:05.162000+00:00,10,2.7778,-328.9,0.0,True,58117.92707743,XRP,USDT,SHORT,328.9,913.6184199999999,0.0
1455688,SUI/USDT:USDT,2025-08-05 14:21:52.549000+00:00,10,3.4085,367.6,367.6,False,58134.13059248,SUI,USDT,LONG,367.6,1252.9646,1252.9646
1455712,ICP/USDT:USDT,2025-08-05 14:21:56.732000+00:00,10,5.1194154,245.0,245.0,False,58134.13059248,ICP,USDT,LONG,245.0,1254.256773,1254.256773
1456524,XRP/USDT:USDT,2025-08-05 14:31:36.698000+00:00,10,2.97140614,420.9,420.9,False,58134.13059248,XRP,USDT,LONG,420.9,1250.6648443259999,1250.6648443259999
1456627,DOGE/USDT:USDT,2025-08-05 14:42:35.588000+00:00,10,0.19844158,6305.0,6305.0,False,58135.6731829,DOGE,USDT,LONG,6305.0,1251.1741619,1251.1741619
1456888,SUI/USDT:USDT,2025-08-05 15:00:03.765000+00:00,10,3.409,-367.6,0.0,True,58134.13059248,SUI,USDT,SHORT,367.6,1253.1484,0.0
1457100,DOGE/USDT:USDT,2025-08-05 15:15:03.970000+00:00,10,0.19953,-6305.0,0.0,True,58135.6731829,DOGE,USDT,SHORT,6305.0,1258.03665,0.0
1458455,XRP/USDT:USDT,2025-08-05 16:30:02.330000+00:00,10,2.9825,-420.9,0.0,True,58134.13059248,XRP,USDT,SHORT,420.9,1255.3342499999999,0.0
1458462,ICP/USDT:USDT,2025-08-05 16:30:04.711000+00:00,10,5.096,-245.0,0.0,True,58134.13059248,ICP,USDT,SHORT,245.0,1248.52,0.0
1458532,SOL/USDT:USDT,2025-08-05 16:40:30.354000+00:00,10,163.06,7.67,7.67,False,58144.14441723,SOL,USDT,LONG,7.67,1250.6702,1250.6702
1458972,SOL/USDT:USDT,2025-08-05 17:30:02.819000+00:00,10,164.27,-7.67,0.0,True,58144.14441723,SOL,USDT,SHORT,7.67,1259.9509,0.0
1521662,XRP/USDT:USDT,2025-08-08 15:07:44.288000+00:00,10,3.24100531,385.8,385.8,False,58153.54257561,XRP,USDT,LONG,385.8,1250.3798485979999,1250.3798485979999
1524325,XRP/USDT:USDT,2025-08-08 17:00:03.232000+00:00,10,3.2453,-385.8,0.0,True,58153.54257561,XRP,USDT,SHORT,385.8,1252.03674,0.0
1557469,DOGE/USDT:USDT,2025-08-10 07:38:10.501000+00:00,10,0.23324581,5365.0,5365.0,False,58154.62563367,DOGE,USDT,LONG,5365.0,1251.3637706499999,1251.3637706499999
1557587,SUI/USDT:USDT,2025-08-10 07:40:07.336000+00:00,10,3.82094139,327.7,327.7,False,58154.62563367,SUI,USDT,LONG,327.7,1252.122493503,1252.122493503
1558783,ICP/USDT:USDT,2025-08-10 08:00:42.115000+00:00,10,5.562,225.0,225.0,False,58158.69820048,ICP,USDT,LONG,225.0,1251.45,1251.45
1559024,SOL/USDT:USDT,2025-08-10 08:04:08.909000+00:00,10,177.78548958,7.04,7.04,False,58145.63608549,SOL,USDT,LONG,7.04,1251.6098466432,1251.6098466432
1559048,XRP/USDT:USDT,2025-08-10 08:04:11.898000+00:00,10,3.15965089,396.0,396.0,False,58145.63608549,XRP,USDT,LONG,396.0,1251.22175244,1251.22175244
1559352,DOGE/USDT:USDT,2025-08-10 08:07:59.017000+00:00,10,0.229732,5449.0,10814.0,False,58145.63608549,DOGE,USDT,LONG,5449.0,1251.8096679999999,2484.321848
1560132,DOGE/USDT:USDT,2025-08-10 08:30:04.588000+00:00,10,0.23281,-10814.0,0.0,True,58145.63608549,DOGE,USDT,SHORT,10814.0,2517.60734,0.0
1560133,SUI/USDT:USDT,2025-08-10 08:30:04.588000+00:00,10,3.8302,-327.7,0.0,True,58154.62563367,SUI,USDT,SHORT,327.7,1255.15654,0.0
1560134,SOL/USDT:USDT,2025-08-10 08:30:04.588000+00:00,10,179.58,-7.04,0.0,True,58145.63608549,SOL,USDT,SHORT,7.04,1264.2432000000001,0.0
1560802,ICP/USDT:USDT,2025-08-10 08:45:06.576000+00:00,10,5.604,-225.0,0.0,True,58158.69820048,ICP,USDT,SHORT,225.0,1260.9,0.0
1561177,XRP/USDT:USDT,2025-08-10 09:00:04.025000+00:00,10,3.2081,-396.0,0.0,True,58145.63608549,XRP,USDT,SHORT,396.0,1270.4076,0.0
1581878,SUI/USDT:USDT,2025-08-11 10:18:29.880000+00:00,10,3.80210542,1315.5,1315.5,False,108217.83695725,SUI,USDT,LONG,1315.5,5001.66968001,5001.66968001
1583297,SUI/USDT:USDT,2025-08-11 11:27:46.611000+00:00,10,3.74549708,1336.3000000000002,2651.8,False,108158.7343048,SUI,USDT,LONG,1336.3000000000002,5005.107748004,9932.309156744
1583318,DOGE/USDT:USDT,2025-08-11 11:28:02.047000+00:00,10,0.229563,21799.0,21799.0,False,108158.7343048,DOGE,USDT,LONG,21799.0,5004.243837,5004.243837
1583550,BNB/USDT:USDT,2025-08-11 11:31:14.532000+00:00,10,798.9,6.31,6.31,False,108158.7343048,BNB,USDT,LONG,6.31,5041.058999999999,5041.058999999999
1583709,SUI/USDT:USDT,2025-08-11 11:45:04.628000+00:00,10,3.7652,-2651.8,0.0,True,108158.7343048,SUI,USDT,SHORT,2651.8,9984.55736,0.0
1583862,ALGO/USDT:USDT,2025-08-11 11:49:06.251000+00:00,10,0.261495,1579.3,1579.3,False,108254.90208085,ALGO,USDT,LONG,1579.3,412.97905349999996,412.97905349999996
1583869,ALGO/USDT:USDT,2025-08-11 11:49:08.901000+00:00,10,0.26148643,192.29999999999995,1771.6,False,108254.90208085,ALGO,USDT,LONG,192.29999999999995,50.283840488999985,463.24935938799996
1583879,ALGO/USDT:USDT,2025-08-11 11:49:12.773000+00:00,10,0.2615,17364.4,19136.0,False,108254.90208085,ALGO,USDT,LONG,17364.4,4540.7906,5004.064
1584225,ICP/USDT:USDT,2025-08-11 11:53:04.937000+00:00,10,5.49293024,911.0,911.0,False,108181.4967158,ICP,USDT,LONG,911.0,5004.05944864,5004.05944864
1584959,XRP/USDT:USDT,2025-08-11 12:32:04.190000+00:00,10,3.2006,1563.8,1563.8,False,108208.36225197,XRP,USDT,LONG,1563.8,5005.09828,5005.09828
1585519,ALGO/USDT:USDT,2025-08-11 13:04:42.953000+00:00,10,0.25734357,19441.300000000003,38577.3,False,108141.82422469,ALGO,USDT,LONG,19441.300000000003,5003.093547441001,9927.620102961002
1585549,DOGE/USDT:USDT,2025-08-11 13:04:50.708000+00:00,10,0.22592747,22143.0,43942.0,False,108141.82422469,DOGE,USDT,LONG,22143.0,5002.71196821,9927.704886739999
1585593,IOTA/USDT:USDT,2025-08-11 13:08:55.304000+00:00,10,0.20180987,111.5,111.5,False,108141.82422469,IOTA,USDT,LONG,111.5,22.501800505,22.501800505
1585598,IOTA/USDT:USDT,2025-08-11 13:08:59.089000+00:00,10,0.2018,9405.7,9517.2,False,108141.82422469,IOTA,USDT,LONG,9405.7,1898.0702600000002,1920.5709600000002
1585607,IOTA/USDT:USDT,2025-08-11 13:09:01.122000+00:00,10,0.20201687,15272.6,24789.8,False,108141.82422469,IOTA,USDT,LONG,15272.6,3085.322848762,5007.9578039259995
1585803,SOL/USDT:USDT,2025-08-11 13:25:44.789000+00:00,10,177.42842997,28.19,28.19,False,108097.86130317,SOL,USDT,LONG,28.19,5001.7074408543,5001.7074408543
1586447,DOGE/USDT:USDT,2025-08-11 13:45:03.235000+00:00,10,0.2292,-43942.0,0.0,True,108141.82422469,DOGE,USDT,SHORT,43942.0,10071.5064,0.0
1586448,XRP/USDT:USDT,2025-08-11 13:45:03.235000+00:00,10,3.218,-1563.8,0.0,True,108208.36225197,XRP,USDT,SHORT,1563.8,5032.3084,0.0
1586449,SOL/USDT:USDT,2025-08-11 13:45:03.235000+00:00,10,179.22,-28.19,0.0,True,108097.86130317,SOL,USDT,SHORT,28.19,5052.2118,0.0
1586483,ICP/USDT:USDT,2025-08-11 13:45:05.166000+00:00,10,5.523,-911.0,0.0,True,108181.4967158,ICP,USDT,SHORT,911.0,5031.4529999999995,0.0
1586497,IOTA/USDT:USDT,2025-08-11 13:45:07.122000+00:00,10,0.2051,-24789.8,0.0,True,108141.82422469,IOTA,USDT,SHORT,24789.8,5084.3879799999995,0.0
1587626,BNB/USDT:USDT,2025-08-11 14:30:03.835000+00:00,10,801.84,-6.31,0.0,True,108158.7343048,BNB,USDT,SHORT,6.31,5059.6104,0.0
1590689,ALGO/USDT:USDT,2025-08-11 16:15:05.279000+00:00,10,0.2634,-38577.3,0.0,True,108141.82422469,ALGO,USDT,SHORT,38577.3,10161.260820000001,0.0
1598328,ICP/USDT:USDT,2025-08-11 21:31:28.676000+00:00,10,5.39441511,379.0,379.0,False,108654.60764456,ICP,USDT,LONG,379.0,2044.48332669,2044.48332669
1598419,ICP/USDT:USDT,2025-08-11 21:31:36.695000+00:00,10,5.38907116,549.0,928.0,False,108654.60764456,ICP,USDT,LONG,549.0,2958.60006684,5001.058036480001
1599879,DOGE/USDT:USDT,2025-08-11 22:21:00.218000+00:00,10,0.22199183,22531.0,22531.0,False,108630.02933256,DOGE,USDT,LONG,22531.0,5001.69792173,5001.69792173
1600411,DOGE/USDT:USDT,2025-08-11 23:00:01.688000+00:00,10,0.22284,-22531.0,0.0,True,108630.02933256,DOGE,USDT,SHORT,22531.0,5020.80804,0.0
1600560,ICP/USDT:USDT,2025-08-11 23:15:01.694000+00:00,10,5.38,-928.0,0.0,True,108654.60764456,ICP,USDT,SHORT,928.0,4992.64,0.0
